 ,Area,X,Y,Perim.,Angle,Length
507,110.187,468.398,579.074,38.084,0.000,0.000
508,214.385,477.639,590.483,51.695,0.000,0.000
509,228.758,483.275,583.185,53.896,0.000,0.000
510,337.747,483.937,595.130,65.072,0.000,0.000
511,249.118,432.399,594.137,55.869,0.000,0.000
512,201.211,430.094,602.043,50.423,0.000,0.000
513,184.443,433.086,609.283,48.336,0.000,0.000
514,249.118,435.682,616.024,55.963,0.000,0.000
515,153.304,451.435,627.084,43.671,0.000,0.000
516,182.048,444.192,618.329,47.968,0.000,0.000
517,298.223,461.438,617.628,61.141,0.000,0.000
518,294.630,450.074,604.102,60.883,0.000,0.000
519,258.700,455.529,593.158,56.916,0.000,0.000
520,287.444,438.302,596.610,60.211,0.000,0.000
521,331.759,464.315,603.606,65.099,0.000,0.000
522,825.205,484.100,611.049,102.087,0.000,0.000
523,368.887,399.999,570.403,68.636,0.000,0.000
524,282.654,396.641,587.686,59.443,0.000,0.000
525,298.223,388.659,573.158,61.109,0.000,0.000
526,275.467,371.383,573.845,58.418,0.000,0.000
527,251.514,365.583,587.743,56.150,0.000,0.000
528,353.317,385.705,586.045,66.735,0.000,0.000
529,107.792,373.733,601.719,36.410,0.000,0.000
530,256.304,362.380,591.926,57.077,0.000,0.000
531,276.665,359.104,572.429,58.692,0.000,0.000
532,251.514,353.487,566.815,56.138,0.000,0.000
533,232.351,346.735,555.058,54.498,0.000,0.000
534,155.699,339.260,558.584,43.776,0.000,0.000
535,184.443,341.087,571.270,48.118,0.000,0.000
536,269.479,323.392,561.832,57.978,0.000,0.000
537,247.921,333.680,551.093,57.230,0.000,0.000
538,282.654,348.205,595.894,59.773,0.000,0.000
539,301.816,341.262,582.761,61.760,0.000,0.000
540,268.281,330.148,542.460,57.967,0.000,0.000
541,286.247,327.769,532.484,60.113,0.000,0.000
542,249.118,314.310,533.514,55.963,0.000,0.000
543,174.862,310.259,538.439,49.930,0.000,0.000
544,225.165,310.957,545.005,53.011,0.000,0.000
545,364.096,360.219,615.975,67.527,0.000,0.000
546,246.723,347.877,615.891,55.951,0.000,0.000
547,291.037,360.979,633.635,61.262,0.000,0.000
548,223.967,340.902,623.464,53.308,0.000,0.000
549,307.805,331.878,620.797,62.332,0.000,0.000
550,353.317,323.069,624.155,66.538,0.000,0.000
551,354.515,312.995,621.849,66.656,0.000,0.000
552,320.979,300.957,613.086,63.881,0.000,0.000
553,250.316,299.147,601.209,57.311,0.000,0.000
554,184.443,324.102,608.316,47.652,0.000,0.000
555,191.629,336.524,601.824,48.849,0.000,0.000
556,355.712,316.634,594.100,67.049,0.000,0.000
557,273.072,328.647,582.800,58.385,0.000,0.000
558,103.001,313.758,585.396,35.957,0.000,0.000
559,74.256,312.730,576.478,31.124,0.000,0.000
560,140.129,316.582,563.306,42.250,0.000,0.000
561,104.199,306.485,567.704,36.536,0.000,0.000
562,263.491,300.957,557.441,57.284,0.000,0.000
563,203.606,285.635,567.987,52.481,0.000,0.000
564,389.247,284.021,555.866,70.774,0.000,0.000
565,239.537,266.664,563.369,55.376,0.000,0.000
566,310.200,271.098,540.773,62.510,0.000,0.000
567,310.200,271.098,540.773,62.510,0.000,0.000
568,206.002,275.786,554.078,51.236,0.000,0.000
569,206.002,259.370,525.853,52.466,0.000,0.000
570,403.620,247.879,510.837,71.309,0.000,0.000
571,400.027,236.070,502.324,71.069,0.000,0.000
572,360.503,225.249,514.797,67.400,0.000,0.000
573,314.991,233.182,531.038,63.012,0.000,0.000
574,374.875,238.799,544.091,68.377,0.000,0.000
575,268.281,247.688,565.442,57.695,0.000,0.000
576,173.664,235.841,563.062,46.763,0.000,0.000
577,173.664,235.841,563.062,46.763,0.000,0.000
578,316.189,228.511,573.459,63.262,0.000,0.000
579,316.189,228.511,573.459,63.262,0.000,0.000
580,943.775,237.833,613.786,108.984,0.000,0.000
581,1136.602,223.802,632.956,119.288,0.000,0.000
582,853.949,208.753,626.265,103.745,0.000,0.000
583,689.866,218.351,622.384,92.913,0.000,0.000
584,721.006,226.751,618.329,94.925,0.000,0.000
585,789.274,206.292,612.107,99.146,0.000,0.000
586,789.274,206.292,612.107,99.146,0.000,0.000
587,491.051,204.840,613.556,78.585,0.000,0.000
588,409.608,218.145,598.889,71.703,0.000,0.000
589,444.341,186.593,612.310,75.727,0.000,0.000
590,499.434,178.502,612.688,79.182,0.000,0.000
591,191.629,177.291,599.861,49.477,0.000,0.000
592,184.443,166.894,585.497,47.804,0.000,0.000
593,107.792,157.774,577.144,36.822,0.000,0.000
594,142.524,176.311,576.627,42.898,0.000,0.000
595,164.083,177.838,587.139,44.813,0.000,0.000
596,164.083,177.838,587.139,44.813,0.000,0.000
597,226.362,207.693,591.210,53.073,0.000,0.000
598,288.642,196.443,591.517,60.298,0.000,0.000
599,182.048,215.854,580.191,47.804,0.000,0.000
600,182.048,206.004,577.671,47.859,0.000,0.000
601,208.397,186.046,581.390,51.606,0.000,0.000
602,258.700,199.290,566.346,56.985,0.000,0.000
603,202.409,212.146,575.968,50.527,0.000,0.000
604,427.573,222.708,547.741,73.198,0.000,0.000
605,368.887,210.350,558.685,68.329,0.000,0.000
606,229.955,186.593,560.201,53.859,0.000,0.000
607,286.247,168.707,558.822,60.113,0.000,0.000
608,283.851,175.141,546.333,59.542,0.000,0.000
609,550.935,133.515,556.125,83.194,0.000,0.000
610,234.746,155.403,548.835,54.332,0.000,0.000
611,244.328,147.603,540.080,55.302,0.000,0.000
612,258.700,120.119,541.722,56.916,0.000,0.000
613,694.657,86.457,491.927,93.251,0.000,0.000
614,116.175,103.611,439.667,38.084,0.000,0.000
615,277.863,92.749,442.953,58.888,0.000,0.000
616,600.040,93.570,467.693,86.988,0.000,0.000
617,755.739,88.818,463.820,101.544,0.000,0.000
618,397.631,105.480,496.496,71.811,0.000,0.000
619,390.445,123.354,509.595,71.218,0.000,0.000
620,256.304,140.082,497.051,56.731,0.000,0.000
621,471.888,134.926,523.667,77.067,0.000,0.000
622,350.922,146.101,506.154,66.429,0.000,0.000
623,358.108,147.195,517.245,67.634,0.000,0.000
624,249.118,168.536,510.248,56.173,0.000,0.000
625,409.608,168.312,530.634,72.909,0.000,0.000
626,409.608,168.312,530.634,72.909,0.000,0.000
627,286.247,192.395,455.519,59.882,0.000,0.000
628,476.678,162.522,486.348,77.941,0.000,0.000
629,644.354,168.536,484.763,89.663,0.000,0.000
630,530.574,162.136,478.081,81.544,0.000,0.000
631,379.666,152.263,480.714,69.245,0.000,0.000
632,407.213,176.454,479.712,71.483,0.000,0.000
633,306.607,184.952,477.153,62.036,0.000,0.000
634,276.665,191.729,471.683,58.961,0.000,0.000
635,168.873,200.727,466.663,46.396,0.000,0.000
636,198.816,214.184,461.706,50.109,0.000,0.000
637,475.481,218.523,480.603,77.067,0.000,0.000
638,543.749,212.311,485.698,82.497,0.000,0.000
639,610.819,204.470,494.116,87.627,0.000,0.000
640,155.699,213.852,522.023,44.075,0.000,0.000
641,155.699,213.852,522.023,44.075,0.000,0.000
642,122.164,217.504,506.423,39.188,0.000,0.000
643,206.002,207.616,508.890,51.236,0.000,0.000
644,165.280,198.362,505.885,45.626,0.000,0.000
645,189.234,203.556,534.927,48.350,0.000,0.000
646,220.374,194.539,532.967,52.813,0.000,0.000
647,179.653,182.471,525.138,47.473,0.000,0.000
648,202.409,172.612,513.815,49.794,0.000,0.000
649,210.792,202.250,520.046,51.466,0.000,0.000
650,132.943,197.310,549.516,41.133,0.000,0.000
651,107.792,186.240,544.458,36.410,0.000,0.000
