 ,Area,X,Y,Perim.,Angle,Length
83,504.256,1084.329,1524.732,79.723,0,0
84,177.759,1121.472,1538.457,47.305,0,0
85,506.069,1112.671,1505.377,82.923,0,0
86,493.372,1143.368,1529.439,78.706,0,0
87,1160.876,1175.602,1493.399,122.777,0,0
88,1257.011,1145.663,1503.711,126.392,0,0
89,1015.766,1122.584,1516.022,116.179,0,0
90,558.672,1157.181,1519.863,84.606,0,0
91,540.533,1104.285,1480.011,83.189,0,0
92,1039.347,1090.027,1491.891,128.705,0,0
93,964.978,1070.878,1504.375,109.829,0,0
94,861.588,1134.18,1473.366,103.99,0,0
95,934.142,1122.685,1457.204,108.137,0,0
96,1773.964,1159.594,1431.648,154.191,0,0
97,1387.61,1181.802,1467.551,134.338,0,0
98,1347.704,1150.991,1468.739,132.451,0,0
99,540.533,1220.752,1456.143,82.296,0,0
100,473.42,1224.486,1449.401,77.411,0,0
101,170.504,1239.901,1451.291,48.225,0,0
102,819.869,1212.021,1480.645,101.401,0,0
103,1169.945,1204.182,1519.943,121.255,0,0
104,1032.091,1193.718,1523.757,120.884,0,0
105,419.004,1182.056,1533.162,72.512,0,0
106,725.547,1160.806,1525.176,95.193,0,0
107,313.799,1178.088,1517.029,63.273,0,0
108,540.533,1209.973,1541.114,83.232,0,0
109,665.69,1226.158,1543.588,91.441,0,0
110,471.606,1239.133,1517.703,76.957,0,0
111,317.427,1244.893,1536.248,62.817,0,0
112,360.96,1259.85,1542.826,67.862,0,0
113,330.124,1269.839,1538.644,64.279,0,0
114,301.102,1274.348,1530.102,61.497,0,0
115,341.007,1286.903,1515.328,66.785,0,0
116,805.358,1245.071,1562.694,100.977,0,0
117,413.562,1242.328,1574.828,75.32,0,0
118,353.704,1264.669,1554.928,66.647,0,0
119,729.175,1264.142,1575.863,95.545,0,0
120,810.799,1269.587,1586.323,103.272,0,0
121,304.73,1266.665,1597.216,62.052,0,0
122,538.719,1155.234,1591.416,82.671,0,0
123,484.303,1164.308,1594.27,77.993,0,0
124,417.19,1171.27,1643.933,74.051,0,0
125,331.938,1182.052,1644.07,65.678,0,0
126,714.664,1187.99,1641.123,97.418,0,0
127,939.584,1176.606,1615.275,111.638,0,0
128,789.033,1195.12,1614.56,99.507,0,0
129,736.431,1206.756,1613.403,97.002,0,0
130,1282.405,1223.567,1634.341,130.202,0,0
131,629.412,1242.605,1628.837,88.671,0,0
132,241.245,1246.888,1641.916,55.969,0,0
133,497,1185.37,1596.375,79.059,0,0
134,341.007,1202.506,1591.917,65.405,0,0
135,643.923,1214.576,1594.392,94.234,0,0
136,1135.482,1230.413,1586.876,121.155,0,0
137,698.339,1241.251,1610.274,94.08,0,0
138,373.657,1266.214,1617.415,69.262,0,0
139,448.026,1279.686,1650.759,76.727,0,0
140,451.653,1285.991,1655.679,75.718,0,0
141,299.288,1265.4,1641.638,62.742,0,0
142,402.679,1306.165,1632.436,71.208,0,0
143,380.912,1317.946,1629.884,69.702,0,0
144,545.974,1297.037,1629.182,84.702,0,0
145,712.85,1290.77,1612.405,94.606,0,0
146,654.807,1278.805,1591.803,90.26,0,0
147,1148.179,1340.841,1563.625,121.385,0,0
148,1237.058,1305.499,1542.022,126.398,0,0
149,961.35,1368.112,1553.226,109.956,0,0
150,1365.843,1353.053,1533.347,132.554,0,0
151,1168.131,1327.208,1540.617,122.871,0,0
152,1168.131,1327.208,1540.617,122.871,0,0
153,852.518,1310.169,1507.169,103.689,0,0
154,1222.548,1314.616,1489.828,124.366,0,0
155,1159.062,1385.369,1511.519,122.516,0,0
156,605.832,1373.477,1499.98,92.164,0,0
157,1434.77,1352.623,1488.825,138.768,0,0
158,611.274,1335.795,1515.623,87.699,0,0
159,201.339,1340.921,1515.168,51.129,0,0
160,569.555,1369.455,1528.544,86.677,0,0
161,899.679,1359.616,1498.279,109.545,0,0
162,2510.394,1257.61,1477.828,187.02,0,0
163,1173.573,1261.142,1501.385,121.371,0,0
164,393.61,1280.034,1479.558,70.018,0,0
165,328.31,1277.588,1505.309,63.872,0,0
166,1148.179,1293.924,1481.985,121.798,0,0
167,1596.204,1195.396,1458.422,143.14,0,0
168,756.383,1201.922,1437.612,97.054,0,0
169,1146.365,1207.798,1410.41,125.944,0,0
170,464.35,1177.555,1400.735,77.07,0,0
171,1344.077,1185.926,1415.482,134.988,0,0
172,761.825,1261.499,1400.219,97.539,0,0
173,464.35,1242.928,1399.903,76.377,0,0
174,825.31,1226.524,1397.568,102.241,0,0
175,1568.996,1258.713,1376.551,145.269,0,0
176,1447.467,1109.808,1426.858,140.206,0,0
177,1610.715,1110.406,1378.933,143.981,0,0
178,1309.613,1144.218,1406.637,132.043,0,0
179,663.876,1143.245,1373.735,90.918,0,0
180,781.777,1157.846,1373.387,99.143,0,0
181,623.971,1124.578,1354.207,88.592,0,0
182,364.588,1154.726,1343.178,70.613,0,0
183,1126.412,1129.482,1338.739,119.845,0,0
184,467.978,1169.993,1349.764,77.556,0,0
185,1091.949,1146.681,1312.344,118.112,0,0
186,1001.256,1155.617,1321.984,112.988,0,0
187,974.048,1200.451,1364.926,111.945,0,0
188,886.982,1194.822,1380.443,106.707,0,0
189,1019.394,1233.064,1313.539,113.795,0,0
190,656.62,1222.057,1386.311,90.951,0,0
191,939.584,1234.214,1335.716,110.745,0,0
192,516.953,1224.489,1337.568,80.778,0,0
193,1173.573,1207.541,1339.015,121.126,0,0
194,598.577,1180.045,1322.712,86.87,0,0
195,584.066,1238.382,1364.036,85.892,0,0
196,861.588,1600.96,1519.608,107.61,0,0
197,491.558,1578.899,1522.333,78.209,0,0
198,798.102,1575.755,1525.924,99.696,0,0
199,589.507,1563.79,1519.474,87,0,0
200,326.496,1578.12,1505.542,64.433,0,0
201,645.737,1563.634,1498.057,91.657,0,0
202,714.664,1551.113,1499.818,95.945,0,0
203,1621.599,1555.802,1477.308,142.543,0,0
204,551.416,1555.744,1448.935,83.777,0,0
205,533.277,1532.365,1495.767,83.45,0,0
206,1400.307,1516.234,1474.391,136.891,0,0
207,836.193,1512.165,1452.14,102.706,0,0
208,574.996,1538.459,1467.971,85.148,0,0
209,484.303,1525.25,1453.648,77.817,0,0
210,792.661,1509.089,1483.5,100.137,0,0
211,480.675,1493.374,1502.416,78.404,0,0
212,297.474,1478.893,1527.944,60.957,0,0
213,464.35,1475.771,1516.212,76.667,0,0
214,1124.599,1442.557,1554.734,122.272,0,0
215,912.376,1447.436,1538.159,107.706,0,0
216,564.113,1457.668,1524.856,84.328,0,0
217,440.77,1449.896,1503.768,74.502,0,0
218,486.117,1439.729,1502.616,78.123,0,0
219,932.329,1414.433,1518.236,110.477,0,0
220,859.774,1425.07,1507.131,104.384,0,0
221,297.474,1426.096,1493.436,61.25,0,0
222,1204.409,1446.173,1473.111,130.755,0,0
223,627.599,1470.238,1488.657,88.961,0,0
224,491.558,1481,1474.817,78.615,0,0
225,337.38,1480.806,1460.966,64.936,0,0
226,1062.927,1475.327,1448.218,115.755,0,0
227,876.099,1536.811,1430.648,106.994,0,0
228,663.876,1545.416,1421.746,91.702,0,0
229,861.588,1529.679,1413.157,104.021,0,0
230,1041.161,1538.104,1408.977,115.848,0,0
231,1324.124,1531.311,1380.469,131.613,0,0
232,1077.438,1492.254,1410.523,116.053,0,0
233,1315.055,1489.975,1416.828,133.292,0,0
234,1851.96,1457.575,1420.062,154.889,0,0
235,1062.927,1437.692,1410.524,117.906,0,0
236,935.956,1407.58,1465.738,108.309,0,0
237,785.405,1399.619,1487.363,100.089,0,0
238,701.967,1396.588,1467.119,94.432,0,0
239,1088.321,1415.3,1446.977,118.126,0,0
240,388.168,1432.762,1465.796,71.588,0,0
241,395.423,1444.306,1447,70.496,0,0
242,832.566,1461.053,1379.825,102.547,0,0
243,874.285,1518.634,1379.684,107.42,0,0
244,275.708,1509.682,1377.909,60.777,0,0
245,935.956,1499.737,1394.856,112.163,0,0
246,1179.015,1480.133,1372.755,122.251,0,0
247,1021.208,1477.466,1365.763,116.143,0,0
248,614.901,1416.076,1407.86,90.378,0,0
249,1151.807,1405.377,1424.69,120.632,0,0
250,830.752,1393.776,1446.101,102.813,0,0
251,1046.602,1373.389,1445.878,114.807,0,0
252,569.555,1359.843,1465.991,84.856,0,0
253,446.212,1373.735,1467.01,74.756,0,0
254,426.259,1385.034,1431.972,73.275,0,0
255,293.847,1287.64,1432.305,61.853,0,0
256,587.693,1300.908,1465.63,86.147,0,0
257,736.431,1306.644,1436.468,98.554,0,0
258,397.237,1311.669,1450.481,72.014,0,0
259,230.361,1322.043,1428.853,53.73,0,0
260,714.664,1317.115,1466.719,95.61,0,0
261,807.172,1342.086,1457.91,103.62,0,0
262,391.796,1336.025,1448.957,70.848,0,0
263,946.839,1350.192,1430.43,114.103,0,0
264,248.5,1325.757,1415.865,56.397,0,0
265,585.88,1367.479,1410.46,87.707,0,0
266,792.661,1347.402,1414.163,99.649,0,0
267,852.518,1308.249,1395.121,103.715,0,0
268,457.095,1313.803,1389.453,76.422,0,0
269,1046.602,1342.24,1385.802,118.21,0,0
270,961.35,1370.742,1387.587,109.903,0,0
271,1327.752,1270.289,1350.687,129.269,0,0
272,778.15,1280.086,1351.975,101.272,0,0
273,1414.818,1294.046,1362.355,133.61,0,0
274,818.055,1287.452,1360.105,104.487,0,0
275,1512.767,1303.014,1340.408,141.837,0,0
276,1008.511,1320.992,1330.694,115.713,0,0
277,711.037,1335.98,1350.166,94.278,0,0
278,1238.872,1324.573,1376.296,124.571,0,0
279,972.234,1341.136,1326.424,114.443,0,0
280,618.529,1351.513,1329.712,88.289,0,0
281,618.529,1351.513,1329.712,88.289,0,0
282,1231.617,1382.866,1316.844,126.037,0,0
283,1231.617,1382.866,1316.844,126.037,0,0
284,1300.544,1368.779,1332.863,127.722,0,0
285,417.19,1372.119,1351.917,72.696,0,0
286,925.073,1344.135,1373.419,109.212,0,0
287,923.259,1405.769,1402.737,108.525,0,0
288,1106.46,1386.974,1383.443,117.804,0,0
289,1743.128,1402.233,1365.643,148.41,0,0
290,1498.256,1411.446,1337.814,139.907,0,0
291,1077.438,1438.924,1360.623,123.042,0,0
292,477.047,1429.141,1373.922,77.43,0,0
293,1057.485,1449.545,1342.945,116.316,0,0
294,502.442,1470.246,1344.4,80.116,0,0
295,491.558,1468.252,1328.727,78.766,0,0
296,665.69,1444.681,1326.882,91.664,0,0
297,457.095,1451.609,1318.912,77.145,0,0
298,899.679,1438.898,1289.289,108.91,0,0
299,1315.055,1397.165,1290.088,131.353,0,0
300,754.569,1423.878,1293.963,97.784,0,0
301,538.719,1422.821,1315.281,82.432,0,0
302,284.777,1408.962,1312.456,60.83,0,0
303,594.949,1081.837,1247.744,87.37,0,0
304,821.683,1113.067,1301.197,103.061,0,0
305,449.839,1090.734,1304.658,75.957,0,0
306,587.693,1199.998,1309.314,85.881,0,0
307,582.252,1185.643,1306.595,85.61,0,0
308,758.197,1195.497,1281,98.191,0,0
309,865.215,1102.991,1291.413,105.548,0,0
310,551.416,1093.765,1202.798,83.835,0,0
311,779.964,1104.977,1254.544,100.238,0,0
312,645.737,1171.557,1283.292,92.923,0,0
313,1108.274,1228.368,1253.733,120.649,0,0
314,404.493,1105.78,1215.166,73.144,0,0
315,1632.482,1115.823,1236.362,146.571,0,0
316,484.303,1110.063,1256.607,78.152,0,0
317,1139.11,1138.577,1263.585,124.277,0,0
318,700.153,1131.437,1295.747,93.677,0,0
319,1173.573,1175.48,1249.292,127.403,0,0
320,879.726,1178.34,1233.828,106.118,0,0
321,966.792,1200.358,1248.014,110.896,0,0
322,827.124,1106.384,1186.885,104.854,0,0
323,1220.734,1137.076,1212.205,126.992,0,0
324,946.839,1120.537,1182.864,109.014,0,0
325,471.606,1131.529,1204.883,77.179,0,0
326,1151.807,1155.341,1195.064,120.267,0,0
327,1316.869,1171.578,1171.491,134.653,0,0
328,654.807,1186.476,1217.072,91.286,0,0
329,892.423,1156.901,1212.941,105.943,0,0
330,841.635,1151.429,1185.291,102.571,0,0
331,859.774,1210.295,1174.639,107.821,0,0
332,667.504,1181.989,1197.923,95.064,0,0
333,438.956,1249.156,1233.501,74.596,0,0
334,1267.894,1189.604,1164.601,126.618,0,0
335,1237.058,1223.86,1227.657,124.859,0,0
336,756.383,1221.374,1215.6,97.972,0,0
337,689.27,1245.722,1201.412,92.739,0,0
338,257.569,1255.947,1211.304,57.5,0,0
339,326.496,1247.862,1223.44,63.544,0,0
340,682.015,1263.23,1191.706,94.662,0,0
341,961.35,1215.115,1197.536,109.958,0,0
342,912.376,1201.861,1213.623,111.977,0,0
343,799.916,1283.34,1194.451,99.866,0,0
344,972.234,1248.576,1173.208,110.4,0,0
345,545.974,1240.029,1170.255,82.94,0,0
346,433.515,1230.859,1185.682,73.539,0,0
347,975.861,1299.661,1183.899,110.256,0,0
348,1425.701,1310.436,1180.47,139.14,0,0
349,912.376,1299.933,1162.198,110.041,0,0
350,1282.405,1268.892,1148.613,126.618,0,0
351,794.475,1239.88,1139.045,100.317,0,0
352,691.084,1219.99,1155.633,92.843,0,0
353,656.62,1162.961,1131.163,90.83,0,0
354,832.566,1165.719,1153.085,104.071,0,0
355,932.329,1180.433,1130.822,108.676,0,0
356,696.526,1201.352,1116.9,94.843,0,0
357,910.562,1216.721,1109.964,107.838,0,0
358,497,1209.244,1117.244,80.722,0,0
359,643.923,1236.185,1114.814,94.595,0,0
360,678.387,1209.293,1133.126,92.825,0,0
361,154.179,1151.22,1116.79,44.16,0,0
362,1200.781,1134.465,1132.05,122.357,0,0
363,841.635,1125.544,1123.48,103.004,0,0
364,756.383,1120.939,1109.49,97.634,0,0
365,449.839,1109.366,1086.194,75.668,0,0
366,662.062,1116.244,1074.043,91.376,0,0
367,651.179,1134.96,1069.901,91.034,0,0
368,1052.044,1139.536,1074.312,118.435,0,0
369,749.128,1131.659,1103.021,97.095,0,0
370,740.058,1168.259,1049.266,96.588,0,0
371,1090.135,1204.34,1003.483,116.968,0,0
372,1088.321,1196.562,1022.946,119.698,0,0
373,892.423,1196.327,1048.732,112.069,0,0
374,1289.661,1242.648,1058.47,127.512,0,0
375,1282.405,1244.166,1074.267,127.178,0,0
376,1362.215,1260.374,1082.057,130.805,0,0
377,683.829,1256.198,1030.957,96.884,0,0
378,475.234,1244.448,1029.808,81.018,0,0
379,671.131,1240.402,997.822,91.482,0,0
380,785.405,1261.184,998.26,100.723,0,0
381,607.646,1258.078,989.389,87.58,0,0
382,607.646,1258.078,989.389,87.58,0,0
383,841.635,1259.257,1014.239,102.462,0,0
384,642.11,1275.507,981.623,92.035,0,0
385,928.701,1291.828,1015.345,109.981,0,0
386,1169.945,1285.52,1050.248,120.976,0,0
387,990.372,1312.128,1056.7,111.718,0,0
388,972.234,1298.988,1078.452,110.741,0,0
389,868.843,1271.948,1110.897,104.508,0,0
390,959.537,1245.977,1109.769,109.303,0,0
391,1605.274,1304.964,1126.63,144.783,0,0
392,1061.113,1297.406,1102.894,115.566,0,0
393,1160.876,1312.153,1096.518,123.305,0,0
394,1373.099,1327.694,1027.582,131.48,0,0
395,1140.923,1370.752,1010.263,119.845,0,0
396,1539.975,1359.894,1031.762,142.816,0,0
397,1295.102,1343.159,961.994,128.063,0,0
398,1980.745,1315.985,988.226,157.761,0,0
399,1113.715,1336.407,978.158,118.341,0,0
400,732.803,1360.907,1004.429,95.618,0,0
401,1447.467,1290.681,986.306,140.092,0,0
402,1768.522,1346.615,1068.285,151.249,0,0
403,1289.661,1331.33,1083.686,129.773,0,0
404,1469.234,1398.146,995.22,135.794,0,0
405,923.259,1383.879,1014.628,108.153,0,0
406,2611.971,1366.062,1044.705,187.853,0,0
407,1862.843,1432.244,1018.081,155.921,0,0
408,870.657,1399.325,1052.619,105.048,0,0
409,1113.715,1450.828,988.952,118.225,0,0
410,1266.08,1459.969,1033.709,126.284,0,0
411,1596.204,1467.338,1069.683,145.136,0,0
412,1204.409,1488.913,1064.7,127.235,0,0
413,1175.387,1485.52,1020.874,122.015,0,0
414,589.507,1456.514,1017.441,86.35,0,0
415,1017.58,1417.742,1058.655,113.244,0,0
416,273.894,1500.607,1015.919,60.33,0,0
417,625.785,1440.343,1051.755,88.416,0,0
418,1775.777,1446.634,1088.464,154.585,0,0
419,2548.486,1407.592,1101.237,185.047,0,0
420,1456.537,1434.738,1124.974,135.359,0,0
421,1267.894,1430.454,1137.659,130.779,0,0
422,1431.142,1369.196,1133.282,134.181,0,0
423,585.88,1341.135,1129.658,86.008,0,0
424,633.04,1320.232,1127.015,89.408,0,0
425,438.956,1332.742,1108.633,74.329,0,0
426,420.818,1338.457,1102.437,72.785,0,0
427,446.212,1358.318,1098.019,74.905,0,0
428,409.934,1368.759,1085.109,71.788,0,0
429,337.38,1372.389,1107.685,64.856,0,0
430,1177.201,1371.284,1110.436,121.776,0,0
431,1385.796,1400.072,1257.077,136.587,0,0
432,1744.942,1396.631,1251.177,149.448,0,0
433,1454.723,1395.702,1234.172,142.192,0,0
434,692.898,1435.688,1226.656,93.736,0,0
435,656.62,1413.466,1239.361,91.147,0,0
436,487.931,1384.552,1215.206,78.482,0,0
437,466.164,1393.563,1215.906,76.422,0,0
438,324.683,1368.397,1196.481,66.294,0,0
439,547.788,1373.633,1184.943,83.996,0,0
440,391.796,1372.389,1175.756,71.892,0,0
441,359.146,1376.409,1164.628,69.513,0,0
442,984.931,1383.856,1139.805,113.067,0,0
443,475.234,1401.807,1154.618,79.397,0,0
444,567.741,1395.183,1161.296,84.247,0,0
445,772.708,1411.446,1176.651,98.745,0,0
446,772.708,1411.446,1176.651,98.745,0,0
447,1309.613,1406.417,1192.416,133.626,0,0
448,576.81,1427.823,1207.058,85.253,0,0
449,576.81,1427.823,1207.058,85.253,0,0
450,747.314,1439.153,1167.204,96.662,0,0
451,399.051,1443.769,1150.84,70.665,0,0
452,1505.511,1468.386,1211.693,141.398,0,0
453,714.664,1450.691,1200.802,94.435,0,0
454,714.664,1450.691,1200.802,94.435,0,0
455,714.664,1450.691,1200.802,94.435,0,0
456,714.664,1450.691,1200.802,94.435,0,0
457,1164.504,1306.716,1287.557,124.518,0,0
458,613.088,1321.561,1293.286,87.58,0,0
459,957.723,1299.939,1305.722,110.003,0,0
460,834.38,1124.578,734.574,102.462,0,0
461,867.029,1117.658,744.233,104.508,0,0
462,966.792,1088.854,774.739,110.298,0,0
463,1505.511,1106.642,804.357,138.273,0,0
464,1590.763,1133.7,783.365,142.186,0,0
465,622.157,1120.527,796.671,88.9,0,0
466,622.157,1120.527,796.671,88.9,0,0
467,622.157,1120.527,796.671,88.9,0,0
468,622.157,1120.527,796.671,88.9,0,0
469,622.157,1120.527,796.671,88.9,0,0
470,1110.088,1120.779,772.772,118.834,0,0
471,834.38,1175.8,793.221,103.521,0,0
472,778.15,1149.688,812.793,99.299,0,0
473,1298.73,1166.673,805.512,128.049,0,0
474,484.303,1193.423,812.279,78.533,0,0
475,511.511,1174.433,842.17,80.55,0,0
476,1124.599,1197.022,841.598,119.308,0,0
477,1331.38,1215.958,877.785,134.464,0,0
478,1249.756,1225.022,854.218,127.181,0,0
479,761.825,1243.096,827.185,97.603,0,0
480,725.547,1237.651,814.588,95.939,0,0
481,709.223,1224.535,813.789,94.488,0,0
482,1282.405,1258.14,885.902,126.871,0,0
483,943.212,1242.516,939.351,109.94,0,0
484,1059.299,1263.487,911.2,120.121,0,0
485,843.449,1291.275,914.551,103.093,0,0
486,712.85,1296.911,940.623,97.151,0,0
487,1042.975,1265.698,955.613,114.668,0,0
488,1262.453,1291.581,944.393,125.76,0,0
489,1527.277,1320.879,921.113,141.565,0,0
490,1307.799,1315.359,883.064,129.317,0,0
491,678.387,1369.695,955.324,92.164,0,0
492,1394.865,1360.99,926.909,132.506,0,0
493,854.332,1381.963,906.097,103.727,0,0
494,747.314,1417.644,915.647,98.288,0,0
495,903.307,1415.516,891.373,109.32,0,0
496,691.084,1389.86,887.808,93.273,0,0
497,1177.201,1315.575,849.431,121.582,0,0
498,1075.624,1346.355,848.351,116.429,0,0
499,740.058,1370.137,865.923,96.787,0,0
500,631.226,1357.98,881.202,89.163,0,0
501,1505.511,1405.481,871.46,141.335,0,0
502,870.657,1324.128,878.175,105.048,0,0
503,1019.394,1358.921,810.1,115.604,0,0
504,1013.953,1338.937,806.515,113.374,0,0
505,1510.953,1327.277,800.237,141.815,0,0
506,1666.945,1333.803,816.834,144.709,0,0
507,1893.679,1381.499,776.738,155.963,0,0
508,467.978,1301.682,713.971,76.607,0,0
509,761.825,1303.702,727.842,98.313,0,0
510,1001.256,1311.273,737.917,113.796,0,0
511,769.08,1310.436,744.316,98.382,0,0
512,2006.139,1319.692,772.142,167.684,0,0
513,3491.697,1352.819,763.46,212.582,0,0
514,633.04,1351.513,752.697,88.995,0,0
515,2183.898,1348.94,764.622,167.699,0,0
516,604.018,1389.859,715.169,87.44,0,0
517,600.391,1385.733,729.186,93.928,0,0
518,934.142,1387.171,729.42,108.227,0,0
519,1111.902,1457.592,609.425,119.055,0,0
520,1075.624,1452.523,616.161,116.549,0,0
521,986.745,1439.538,614.089,112.542,0,0
522,384.54,1476.092,626.935,69.276,0,0
523,540.533,1430.301,652.696,82.079,0,0
524,807.172,1439.906,659.755,100.596,0,0
525,1438.398,1460.86,649.518,135.172,0,0
526,2548.486,1483.495,674.268,181.204,0,0
527,1068.369,1479.265,691.492,116.468,0,0
528,1120.971,1464.777,712.655,119.256,0,0
529,1120.971,1431.648,720.538,125.446,0,0
530,651.179,1451.341,718.683,90.533,0,0
531,1545.416,1508.181,725.086,141.649,0,0
532,569.555,1489.204,743.433,84.224,0,0
533,2046.044,1477.601,772.232,164.155,0,0
534,945.026,1432.151,736.375,109.019,0,0
535,589.507,1390.463,762.85,88.884,0,0
536,1585.321,1419.417,751.514,141.226,0,0
537,658.434,1461.962,781.331,91.222,0,0
538,1117.343,1437.035,790.571,118.452,0,0
539,765.453,1424.394,779.42,98.023,0,0
540,765.453,1424.394,779.42,98.023,0,0
541,1539.975,1444.815,766.334,138.841,0,0
542,656.62,1448.26,739.575,90.946,0,0
543,903.307,1467.576,760.03,106.775,0,0
544,685.642,1499.661,822.894,92.982,0,0
545,1235.245,1480.675,822.352,124.733,0,0
546,712.85,1485.049,802.821,94.45,0,0
547,721.92,1466.529,814.14,95.105,0,0
548,1055.672,1454.388,824.915,115.474,0,0
549,1278.777,1437.049,803.901,128.378,0,0
550,1345.891,1438.747,825.009,133.997,0,0
551,1393.051,1440.897,858.974,136.17,0,0
552,1804.799,1452.213,917.707,152.811,0,0
553,818.055,1436.397,879.757,101.536,0,0
554,2506.767,1501.617,940.871,179.94,0,0
555,1318.683,1497.203,968.476,129.21,0,0
556,2731.686,1457.201,952.503,191.151,0,0
557,787.219,1516.111,1291.078,100.365,0,0
558,538.719,1513.261,1282.899,82.817,0,0
559,691.084,1522.854,1338.572,93.355,0,0
560,224.92,1516.789,1355.391,53.178,0,0
561,301.102,1524.293,1352.211,63.092,0,0
562,890.61,1540.424,1352.52,107.506,0,0
563,738.245,1551.716,1344.422,99.672,0,0
564,654.807,1541.043,1314.974,93.497,0,0
565,734.617,1582.89,1347.609,98.513,0,0
566,834.38,1577.776,1342.888,102.113,0,0
567,711.037,1596.002,1349.435,95.356,0,0
568,571.369,1615.465,1342.342,84.845,0,0
569,667.504,1549.844,1313.678,91.973,0,0
570,629.412,1646.334,1380.072,89.547,0,0
571,1286.033,1650.277,1363.372,132.977,0,0
572,263.011,1648.041,1326.212,57.453,0,0
573,551.416,1643.095,1335.352,82.372,0,0
574,905.12,1579.058,1296.057,106.879,0,0
575,1050.23,1547.69,1290.54,124.651,0,0
576,1180.829,1498.776,1244.423,122.646,0,0
577,790.847,1509.602,1263.459,99.253,0,0
578,857.96,1478.941,1235.276,106.58,0,0
579,438.956,1462.964,1227.942,74.742,0,0
